method,postprocessed,milp_step_size,query_type,num_relations,graph_type,problem,baseline_cost,thres_config,penalty_scaling,num_iterations,optimisation_time_in_ms,cost,normalised_cost
milp,n/a,2,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,101,23044131315001,20
milp,n/a,2,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,2003,3335340768382,20
milp,n/a,2,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,4019,3328893592473,20
milp,n/a,2,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,8012,198397127327,20
milp,n/a,2,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,10013,118139199186,20
milp,n/a,2,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,20018,3959213592,1.2952816854692604
milp,n/a,2,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,30026,3620238287,1.184383777541272
milp,n/a,2,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,60000,3620238287,1.184383777541272
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,2,3056642919,thres_config_6,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,2,3056642919,thres_config_6,2,1000000,2167.9998931884766,3141521971,1.0277687169385714
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,2,3056642919,thres_config_6,2,1000000,5544.000156402588,3056647972,1.000001653120804
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,2,3056642919,thres_config_6,2,1000000,60000,3056647972,1.000001653120804
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,0,1459181,1.0
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,60000,1459181,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,1,1459181,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,60000,1459181,1.0
milp,n/a,2,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,0,n/a,20
milp,n/a,2,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,51,9722591,6.663046599428036
milp,n/a,2,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,6011,6531486,4.476131473751371
milp,n/a,2,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,8003,1950301,1.3365723649088084
milp,n/a,2,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,10017,1840748,1.2614939476322677
milp,n/a,2,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,20008,1585921,1.086856942353279
milp,n/a,2,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,30009,1459181,1.0
milp,n/a,2,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,60000,1459181,1.0
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,3,1459181,thres_config_4,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,3,1459181,thres_config_4,2,1000000,1950.9856643676758,2202030,1.5090862614028007
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,3,1459181,thres_config_4,2,1000000,6898.136281967163,2190360,1.5010886243721648
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,3,1459181,thres_config_4,2,1000000,15917.985395431519,1719197,1.1781931096964666
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,3,1459181,thres_config_4,2,1000000,60000,1719197,1.1781931096964666
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,0,6865388253,1.0
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,60000,6865388253,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,1,6865388253,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,60000,6865388253,1.0
milp,n/a,10,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,0,n/a,20
milp,n/a,10,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,101,2328749983123,20
milp,n/a,10,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,20152,618695691280,20
milp,n/a,10,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,30108,7326633083,1.0671840852989556
milp,n/a,10,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,40022,6936177420,1.0103110216627686
milp,n/a,10,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,50022,6865772785,1.0000560102336284
milp,n/a,10,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,60000,6865772785,1.0000560102336284
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,4,6865388253,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,4,6865388253,thres_config_12,2,1000000,1599.999132156372,6865388253,1.0
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,4,6865388253,thres_config_12,2,1000000,60000,6865388253,1.0
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,0,125075443287519,20
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,60000,125075443287519,20
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,1,2769243685812,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,60000,2769243685812,1.0
milp,n/a,100,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,51,20812478453966,7.515582164400006
milp,n/a,100,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,30017,3427721836003,1.2377826673631722
milp,n/a,100,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,40025,3385208282582,1.2224306224568988
milp,n/a,100,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,50157,3384705259250,1.222248975989823
milp,n/a,100,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,60000,3384705259250,1.222248975989823
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,5,2769243685812,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,5,2769243685812,thres_config_12,2,1000000,1684.999225616455,2769243749239,1.0000000229040875
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,5,2769243685812,thres_config_12,2,1000000,60000,2769243749239,1.0000000229040875
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,0,5540106663698138,20
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,60000,5540106663698138,20
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,1,41726389470991,1.2821860945980854
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,60000,41726389470991,1.2821860945980854
milp,n/a,100,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,51,5463682428058580,20
milp,n/a,100,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,20150,88836406288654,2.729802560956464
milp,n/a,100,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,30047,41678349731718,1.2807099092279903
milp,n/a,100,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,40023,41678325206120,1.280709155595071
milp,n/a,100,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,50109,41674457615795,1.2805903106483314
milp,n/a,100,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,60000,41674457615795,1.2805903106483314
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,6,32543161750690,thres_config_5,2,1000000,0,n/a,20
annealing_quadratic,False,n/a,steinbrunn,34,CYCLE,6,32543161750690,thres_config_5,2,1000000,1695.000020980835,32543161751885,1.0000000000367204
annealing_quadratic,False,n/a,steinbrunn,34,CYCLE,6,32543161750690,thres_config_5,2,1000000,8663.0,32543161750690,1.0
annealing_quadratic,False,n/a,steinbrunn,34,CYCLE,6,32543161750690,thres_config_5,2,1000000,60000,32543161750690,1.0
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,0,832016804793,20
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,60000,832016804793,20
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,1,4532911755,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,60000,4532911755,1.0
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,0,n/a,20
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,51,14582394188247,20
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,101,2675259355351,20
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,2003,359980659528,20
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,4017,6868318750,1.5152112199016325
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,6008,5356413088,1.1816716003993772
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,10001,4937567718,1.0892706465228772
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,20020,4540332223,1.0016370201762288
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,40031,4532997092,1.0000188260889715
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,46974,4532913736,1.0000004370259354
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,60000,4532913736,1.0000004370259354
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,7,4532911755,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,7,4532911755,thres_config_12,2,1000000,1623.015832901001,4532913081,1.0000002925272036
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,7,4532911755,thres_config_12,2,1000000,60000,4532913081,1.0000002925272036
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,0,682002056980,3.9976743919884616
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,60000,682002056980,3.9976743919884616
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,1,170599701253,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,60000,170599701253,1.0
milp,n/a,10,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,0,n/a,20
milp,n/a,10,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,20015,174706905710,1.0240750975929847
milp,n/a,10,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,40018,171845490879,1.0073024138779263
milp,n/a,10,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,50040,171348482277,1.0043891109919914
milp,n/a,10,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,60000,171348482277,1.0043891109919914
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,8,170599701253,thres_config_5,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,8,170599701253,thres_config_5,2,1000000,1826.99977684021,248226798327,1.4550248124929523
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,8,170599701253,thres_config_5,2,1000000,6953.000440597534,195938672420,1.1485288132446505
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,8,170599701253,thres_config_5,2,1000000,16947.99870300293,170609079153,1.0000549702017714
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,8,170599701253,thres_config_5,2,1000000,60000,170609079153,1.0000549702017714
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,0,10589444222486,20
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,60000,10589444222486,20
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,1,274338663331,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,60000,274338663331,1.0
milp,n/a,100,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,51,2129736864790,7.763167024767456
milp,n/a,100,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,10027,290013294236,1.0571360621017825
milp,n/a,100,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,60000,290013294236,1.0571360621017825
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,9,274338663331,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,9,274338663331,thres_config_12,2,1000000,1645.0003623962402,274340712256,1.000007468597299
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,9,274338663331,thres_config_12,2,1000000,3158.0006008148193,274338664359,1.0000000037471932
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,9,274338663331,thres_config_12,2,1000000,9161.985261917114,274338663386,1.000000000200482
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,9,274338663331,thres_config_12,2,1000000,60000,274338663386,1.000000000200482
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,1,836566630314,20
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,60000,836566630314,20
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,2,33465089670,1.0
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,60000,33465089670,1.0
milp,n/a,2,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,0,n/a,20
milp,n/a,2,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,52,33981956942,1.0154449689840022
milp,n/a,2,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,30022,33981941969,1.0154445215625205
milp,n/a,2,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,50037,33981930536,1.0154441799229161
milp,n/a,2,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,60000,33981930536,1.0154441799229161
annealing_quadratic,1,n/a,steinbrunn,38,CYCLE,0,33465089670,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,0,33465089670,thres_config_12,2,1000000,2329.000217437744,33465089670,1.0
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,0,33465089670,thres_config_12,2,1000000,60000,33465089670,1.0
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,1,101248167877915,2.0517665579960136
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,60000,101248167877915,2.0517665579960136
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,2,49784078670496,1.0088608009177322
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,60000,49784078670496,1.0088608009177322
milp,n/a,100,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,52,70012123789809,1.4187766283279177
milp,n/a,100,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,60000,70012123789809,1.4187766283279177
annealing_quadratic,1,n/a,steinbrunn,38,CYCLE,1,49346826267022,thres_config_5,2,1000000,0,n/a,20
annealing_quadratic,False,n/a,steinbrunn,38,CYCLE,1,49346826267022,thres_config_5,2,1000000,2353.997583389282,49576349932308,1.0046512345909344
annealing_quadratic,False,n/a,steinbrunn,38,CYCLE,1,49346826267022,thres_config_5,2,1000000,6685.9981689453125,49390182476455,1.0008786017807587
annealing_quadratic,False,n/a,steinbrunn,38,CYCLE,1,49346826267022,thres_config_5,2,1000000,8635.99693107605,49346826267022,1.0
annealing_quadratic,False,n/a,steinbrunn,38,CYCLE,1,49346826267022,thres_config_5,2,1000000,60000,49346826267022,1.0
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,1,9618534278451,19.638832939166857
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,60000,9618534278451,19.638832939166857
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,2,489771174705,1.0
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,60000,489771174705,1.0
milp,n/a,100,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,51,8832460598272,18.033851427846862
milp,n/a,100,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,8005,599381764419,1.2237995933101227
milp,n/a,100,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,60000,599381764419,1.2237995933101227
annealing_quadratic,1,n/a,steinbrunn,38,CYCLE,2,489771174705,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,2,489771174705,thres_config_12,2,1000000,2179.997995376587,501630589168,1.0242141944554888
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,2,489771174705,thres_config_12,2,1000000,60000,501630589168,1.0242141944554888
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,1,1706928653811,2.3381620480550875
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,60000,1706928653811,2.3381620480550875
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,2,730030091469,1.0
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,60000,730030091469,1.0
milp,n/a,100,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,52,17442933235461,20
milp,n/a,100,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,20021,732348105273,1.003175230488562
milp,n/a,100,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,30033,732348099591,1.003175222705321
milp,n/a,100,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,60000,732348099591,1.003175222705321
annealing_quadratic,1,n/a,steinbrunn,38,CYCLE,3,730030091469,thres_config_6,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,3,730030091469,thres_config_6,2,1000000,2536.997510910034,730030538461,1.0000006122925689
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,3,730030091469,thres_config_6,2,1000000,4887.99951171875,730030537413,1.0000006108570114
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,3,730030091469,thres_config_6,2,1000000,11662.999996185303,730030537182,1.0000006105405863
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,3,730030091469,thres_config_6,2,1000000,60000,730030537182,1.0000006105405863
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,1,13791390509440,1.0
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,60000,13791390509440,1.0
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,2,13791390509440,1.0
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,60000,13791390509440,1.0
milp,n/a,100,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,52,130742634246089,9.480018287974488
milp,n/a,100,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,60000,130742634246089,9.480018287974488
annealing_quadratic,1,n/a,steinbrunn,38,CYCLE,4,13791390509440,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,4,13791390509440,thres_config_12,2,1000000,2321.998956680298,13830002483305,1.0027997157965014
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,4,13791390509440,thres_config_12,2,1000000,4587.999788284302,13830002482888,1.0027997157662651
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,4,13791390509440,thres_config_12,2,1000000,8467.985481262207,13801157271819,1.0007081782197607
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,4,13791390509440,thres_config_12,2,1000000,21115.99980545044,13801156555124,1.0007081262529196
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,4,13791390509440,thres_config_12,2,1000000,60000,13801156555124,1.0007081262529196
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,5,20121724450546,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,5,20121724450546,n/a,n/a,n/a,1,191076530248743,9.49603155128974
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,5,20121724450546,n/a,n/a,n/a,60000,191076530248743,9.49603155128974
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,5,20121724450546,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,5,20121724450546,n/a,n/a,n/a,2,20121724450546,1.0
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,5,20121724450546,n/a,n/a,n/a,60000,20121724450546,1.0
milp,n/a,100,steinbrunn,38,CYCLE,5,20121724450546,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,38,CYCLE,5,20121724450546,n/a,n/a,n/a,50,51684736667146,2.5686037394147667
milp,n/a,100,steinbrunn,38,CYCLE,5,20121724450546,n/a,n/a,n/a,30025,51684701743794,2.568602003810441
milp,n/a,100,steinbrunn,38,CYCLE,5,20121724450546,n/a,n/a,n/a,60000,51684701743794,2.568602003810441
annealing_quadratic,1,n/a,steinbrunn,38,CYCLE,5,20121724450546,thres_config_6,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,5,20121724450546,thres_config_6,2,1000000,2621.999563217163,20121724450546,1.0
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,5,20121724450546,thres_config_6,2,1000000,60000,20121724450546,1.0
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,6,2778742602,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,6,2778742602,n/a,n/a,n/a,1,2778742602,1.0
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,6,2778742602,n/a,n/a,n/a,60000,2778742602,1.0
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,6,2778742602,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,6,2778742602,n/a,n/a,n/a,2,2778742602,1.0
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,6,2778742602,n/a,n/a,n/a,60000,2778742602,1.0
milp,n/a,10,steinbrunn,38,CYCLE,6,2778742602,n/a,n/a,n/a,0,n/a,20
milp,n/a,10,steinbrunn,38,CYCLE,6,2778742602,n/a,n/a,n/a,100,2550858440765,20
milp,n/a,10,steinbrunn,38,CYCLE,6,2778742602,n/a,n/a,n/a,6109,13627616809,4.904238629080478
milp,n/a,10,steinbrunn,38,CYCLE,6,2778742602,n/a,n/a,n/a,20023,10765092530,3.874087697886024
milp,n/a,10,steinbrunn,38,CYCLE,6,2778742602,n/a,n/a,n/a,30039,10765087181,3.874085772914637
milp,n/a,10,steinbrunn,38,CYCLE,6,2778742602,n/a,n/a,n/a,40051,9912140388,3.56713154390973
milp,n/a,10,steinbrunn,38,CYCLE,6,2778742602,n/a,n/a,n/a,50107,2778752870,1.0000036951965225
milp,n/a,10,steinbrunn,38,CYCLE,6,2778742602,n/a,n/a,n/a,60000,2778752870,1.0000036951965225
annealing_quadratic,1,n/a,steinbrunn,38,CYCLE,6,2778742602,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,6,2778742602,thres_config_12,2,1000000,1949.9998149871826,2778747951,1.0000019249713867
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,6,2778742602,thres_config_12,2,1000000,3870.9994716644287,2778742602,1.0
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,6,2778742602,thres_config_12,2,1000000,60000,2778742602,1.0
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,7,1214094220216,n/a,n/a,n/a,0,n/a,20
