method,postprocessed,milp_step_size,query_type,num_relations,graph_type,problem,baseline_cost,thres_config,penalty_scaling,num_iterations,optimisation_time_in_ms,cost,normalised_cost
annealing_quadratic,False,n/a,steinbrunn,30,CYCLE,7,3643853878,thres_config_5,2,1000000,1102.6538486480713,6652065287,1.8255576402671545
annealing_quadratic,True,n/a,steinbrunn,30,CYCLE,7,3643853878,thres_config_5,2,1000000,2586.690740585327,6630970325,1.8197684503857046
annealing_quadratic,True,n/a,steinbrunn,30,CYCLE,7,3643853878,thres_config_5,2,1000000,3944.857551574707,3647651505,1.0010422006828892
annealing_quadratic,True,n/a,steinbrunn,30,CYCLE,7,3643853878,thres_config_5,2,1000000,10000,3647651505,1.0010422006828892
ikkbz,n/a,n/a,steinbrunn,30,CYCLE,8,15407327575,n/a,n/a,n/a,0,220248916221,14.295075842898083
ikkbz,n/a,n/a,steinbrunn,30,CYCLE,8,15407327575,n/a,n/a,n/a,10000,220248916221,14.295075842898083
dpsizelinear,n/a,n/a,steinbrunn,30,CYCLE,8,15407327575,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,30,CYCLE,8,15407327575,n/a,n/a,n/a,1,15407327575,1.0
dpsizelinear,n/a,n/a,steinbrunn,30,CYCLE,8,15407327575,n/a,n/a,n/a,10000,15407327575,1.0
milp,n/a,2,steinbrunn,30,CYCLE,8,15407327575,n/a,n/a,n/a,0,n/a,50
milp,n/a,2,steinbrunn,30,CYCLE,8,15407327575,n/a,n/a,n/a,207,17127225327408,50
milp,n/a,2,steinbrunn,30,CYCLE,8,15407327575,n/a,n/a,n/a,4004,17127225314042,50
milp,n/a,2,steinbrunn,30,CYCLE,8,15407327575,n/a,n/a,n/a,6008,15528700499,1.0078776104038276
milp,n/a,2,steinbrunn,30,CYCLE,8,15407327575,n/a,n/a,n/a,8005,15443683841,1.0023596737216771
milp,n/a,2,steinbrunn,30,CYCLE,8,15407327575,n/a,n/a,n/a,10000,15443683841,1.0023596737216771
annealing_quadratic,1,n/a,steinbrunn,30,CYCLE,8,15407327575,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,30,CYCLE,8,15407327575,thres_config_12,2,1000000,1294.1228523254395,15407327575,1.0
annealing_quadratic,False,n/a,steinbrunn,30,CYCLE,8,15407327575,thres_config_12,2,1000000,10000,15407327575,1.0
ikkbz,n/a,n/a,steinbrunn,30,CYCLE,9,4700951074,n/a,n/a,n/a,0,4700951074,1.0
ikkbz,n/a,n/a,steinbrunn,30,CYCLE,9,4700951074,n/a,n/a,n/a,10000,4700951074,1.0
dpsizelinear,n/a,n/a,steinbrunn,30,CYCLE,9,4700951074,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,30,CYCLE,9,4700951074,n/a,n/a,n/a,1,4700951074,1.0
dpsizelinear,n/a,n/a,steinbrunn,30,CYCLE,9,4700951074,n/a,n/a,n/a,10000,4700951074,1.0
milp,n/a,100,steinbrunn,30,CYCLE,9,4700951074,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,30,CYCLE,9,4700951074,n/a,n/a,n/a,206,4703855122,1.0006177575461404
milp,n/a,100,steinbrunn,30,CYCLE,9,4700951074,n/a,n/a,n/a,10000,4703855122,1.0006177575461404
annealing_quadratic,1,n/a,steinbrunn,30,CYCLE,9,4700951074,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,30,CYCLE,9,4700951074,thres_config_12,2,1000000,1149.8993186950684,4700968174,1.0000036375617893
annealing_quadratic,True,n/a,steinbrunn,30,CYCLE,9,4700951074,thres_config_12,2,1000000,2216.990888595581,4700962078,1.0000023408029197
annealing_quadratic,True,n/a,steinbrunn,30,CYCLE,9,4700951074,thres_config_12,2,1000000,4216.25212097168,4700951074,1.0
annealing_quadratic,True,n/a,steinbrunn,30,CYCLE,9,4700951074,thres_config_12,2,1000000,10000,4700951074,1.0
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,0,594254526509773,n/a,n/a,n/a,0,18920175614581608,31.838504833451108
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,0,594254526509773,n/a,n/a,n/a,10000,18920175614581608,31.838504833451108
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,0,594254526509773,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,0,594254526509773,n/a,n/a,n/a,1,665911712178047,1.1205833232590372
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,0,594254526509773,n/a,n/a,n/a,10000,665911712178047,1.1205833232590372
milp,n/a,100,steinbrunn,34,CYCLE,0,594254526509773,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,34,CYCLE,0,594254526509773,n/a,n/a,n/a,4004,3749585051527163,6.309729054231273
milp,n/a,100,steinbrunn,34,CYCLE,0,594254526509773,n/a,n/a,n/a,6017,3708496215601319,6.240585557475479
milp,n/a,100,steinbrunn,34,CYCLE,0,594254526509773,n/a,n/a,n/a,10000,3708496215601319,6.240585557475479
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,0,594254526509773,thres_config_6,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,34,CYCLE,0,594254526509773,thres_config_6,2,1000000,1802.7532539367676,594254632749472,1.0000001787781065
annealing_quadratic,False,n/a,steinbrunn,34,CYCLE,0,594254526509773,thres_config_6,2,1000000,3428.289524078369,594254583217052,1.00000009542591
annealing_quadratic,False,n/a,steinbrunn,34,CYCLE,0,594254526509773,thres_config_6,2,1000000,5151.143398284912,594254526509773,1.0
annealing_quadratic,False,n/a,steinbrunn,34,CYCLE,0,594254526509773,thres_config_6,2,1000000,10000,594254526509773,1.0
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,1,768225573,n/a,n/a,n/a,0,1061921217,1.3823039147904024
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,1,768225573,n/a,n/a,n/a,10000,1061921217,1.3823039147904024
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,1,768225573,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,1,768225573,n/a,n/a,n/a,1,768225573,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,1,768225573,n/a,n/a,n/a,10000,768225573,1.0
milp,n/a,100,steinbrunn,34,CYCLE,1,768225573,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,34,CYCLE,1,768225573,n/a,n/a,n/a,207,1061922130,1.3823051032434193
milp,n/a,100,steinbrunn,34,CYCLE,1,768225573,n/a,n/a,n/a,10000,1061922130,1.3823051032434193
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,1,768225573,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,1,768225573,thres_config_12,2,1000000,1742.7193794250488,768489652,1.000343751899548
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,1,768225573,thres_config_12,2,1000000,4924.265781402588,768225573,1.0
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,1,768225573,thres_config_12,2,1000000,10000,768225573,1.0
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,0,491392998316,50
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,10000,491392998316,50
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,1,3056642919,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,10000,3056642919,1.0
milp,n/a,2,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,0,n/a,50
milp,n/a,2,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,204,23044131315001,50
milp,n/a,2,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,2003,3335340768382,50
milp,n/a,2,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,4019,3328893592473,50
milp,n/a,2,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,8012,198397127327,50
milp,n/a,2,steinbrunn,34,CYCLE,2,3056642919,n/a,n/a,n/a,10000,198397127327,50
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,2,3056642919,thres_config_6,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,2,3056642919,thres_config_6,2,1000000,2229.2651233673096,3141521971,1.0277687169385714
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,2,3056642919,thres_config_6,2,1000000,5634.4440059661865,3056647972,1.000001653120804
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,2,3056642919,thres_config_6,2,1000000,10000,3056647972,1.000001653120804
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,0,1459181,1.0
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,10000,1459181,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,1,1459181,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,10000,1459181,1.0
milp,n/a,2,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,0,n/a,50
milp,n/a,2,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,205,9722591,6.663046599428036
milp,n/a,2,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,6011,6531486,4.476131473751371
milp,n/a,2,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,8003,1950301,1.3365723649088084
milp,n/a,2,steinbrunn,34,CYCLE,3,1459181,n/a,n/a,n/a,10000,1950301,1.3365723649088084
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,3,1459181,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,3,1459181,thres_config_12,2,1000000,1790.8278694152832,2202030,1.5090862614028007
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,3,1459181,thres_config_12,2,1000000,6381.71569442749,2190360,1.5010886243721648
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,3,1459181,thres_config_12,2,1000000,10000,2190360,1.5010886243721648
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,0,6865388253,1.0
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,10000,6865388253,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,1,6865388253,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,10000,6865388253,1.0
milp,n/a,2,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,0,n/a,50
milp,n/a,2,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,205,5600379663650,50
milp,n/a,2,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,6030,7064766050,1.0290410082653194
milp,n/a,2,steinbrunn,34,CYCLE,4,6865388253,n/a,n/a,n/a,10000,7064766050,1.0290410082653194
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,4,6865388253,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,4,6865388253,thres_config_12,2,1000000,1605.8399105072021,6865388253,1.0
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,4,6865388253,thres_config_12,2,1000000,10000,6865388253,1.0
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,0,125075443287519,45.16592162991401
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,10000,125075443287519,45.16592162991401
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,1,2769243685812,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,10000,2769243685812,1.0
milp,n/a,100,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,215,20812478453966,7.515582164400006
milp,n/a,100,steinbrunn,34,CYCLE,5,2769243685812,n/a,n/a,n/a,10000,20812478453966,7.515582164400006
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,5,2769243685812,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,5,2769243685812,thres_config_12,2,1000000,1715.4798488616943,2769243749239,1.0000000229040875
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,5,2769243685812,thres_config_12,2,1000000,10000,2769243749239,1.0000000229040875
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,0,5540106663698138,50
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,10000,5540106663698138,50
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,1,41726389470991,1.2821860945980854
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,10000,41726389470991,1.2821860945980854
milp,n/a,100,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,204,5463682428058580,50
milp,n/a,100,steinbrunn,34,CYCLE,6,32543161750690,n/a,n/a,n/a,10000,5463682428058580,50
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,6,32543161750690,thres_config_5,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,34,CYCLE,6,32543161750690,thres_config_5,2,1000000,1700.0883502960205,32543161751885,1.0000000000367204
annealing_quadratic,False,n/a,steinbrunn,34,CYCLE,6,32543161750690,thres_config_5,2,1000000,8663.0,32543161750690,1.0
annealing_quadratic,False,n/a,steinbrunn,34,CYCLE,6,32543161750690,thres_config_5,2,1000000,10000,32543161750690,1.0
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,0,832016804793,50
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,10000,832016804793,50
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,1,4532911755,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,10000,4532911755,1.0
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,0,n/a,50
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,203,2675259355351,50
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,2003,359980659528,50
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,4017,6868318750,1.5152112199016325
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,6008,5356413088,1.1816716003993772
milp,n/a,10,steinbrunn,34,CYCLE,7,4532911755,n/a,n/a,n/a,10000,5356413088,1.1816716003993772
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,7,4532911755,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,7,4532911755,thres_config_12,2,1000000,1638.4210109710693,4532913081,1.0000002925272036
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,7,4532911755,thres_config_12,2,1000000,10000,4532913081,1.0000002925272036
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,0,682002056980,3.9976743919884616
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,10000,682002056980,3.9976743919884616
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,1,170599701253,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,10000,170599701253,1.0
milp,n/a,2,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,0,n/a,50
milp,n/a,2,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,206,657605467034,3.8546695111661924
milp,n/a,2,steinbrunn,34,CYCLE,8,170599701253,n/a,n/a,n/a,10000,657605467034,3.8546695111661924
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,8,170599701253,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,8,170599701253,thres_config_12,2,1000000,1545.5145721435547,248217653994,1.4549712113850204
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,8,170599701253,thres_config_12,2,1000000,3499.208589553833,195938714448,1.1485290595991264
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,8,170599701253,thres_config_12,2,1000000,5003.773309707642,170609080041,1.0000549754069388
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,8,170599701253,thres_config_12,2,1000000,10000,170609080041,1.0000549754069388
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,0,10589444222486,38.599897272625526
ikkbz,n/a,n/a,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,10000,10589444222486,38.599897272625526
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,1,274338663331,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,10000,274338663331,1.0
milp,n/a,2,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,0,n/a,50
milp,n/a,2,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,200,1589245428634,5.793005657086384
milp,n/a,2,steinbrunn,34,CYCLE,9,274338663331,n/a,n/a,n/a,10000,1589245428634,5.793005657086384
annealing_quadratic,1,n/a,steinbrunn,34,CYCLE,9,274338663331,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,9,274338663331,thres_config_12,2,1000000,1747.646951675415,274340712256,1.000007468597299
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,9,274338663331,thres_config_12,2,1000000,3280.1510219573975,274338664359,1.0000000037471932
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,9,274338663331,thres_config_12,2,1000000,9173.461540222168,274338663386,1.000000000200482
annealing_quadratic,True,n/a,steinbrunn,34,CYCLE,9,274338663331,thres_config_12,2,1000000,10000,274338663386,1.000000000200482
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,1,836566630314,24.998188815969186
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,10000,836566630314,24.998188815969186
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,2,33465089670,1.0
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,10000,33465089670,1.0
milp,n/a,100,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,204,33981956942,1.0154449689840022
milp,n/a,100,steinbrunn,38,CYCLE,0,33465089670,n/a,n/a,n/a,10000,33981956942,1.0154449689840022
annealing_quadratic,1,n/a,steinbrunn,38,CYCLE,0,33465089670,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,0,33465089670,thres_config_12,2,1000000,2449.793321609497,33465089670,1.0
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,0,33465089670,thres_config_12,2,1000000,10000,33465089670,1.0
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,1,101248167877915,2.0517665579960136
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,10000,101248167877915,2.0517665579960136
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,2,49784078670496,1.0088608009177322
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,10000,49784078670496,1.0088608009177322
milp,n/a,100,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,201,70012123789809,1.4187766283279177
milp,n/a,100,steinbrunn,38,CYCLE,1,49346826267022,n/a,n/a,n/a,10000,70012123789809,1.4187766283279177
annealing_quadratic,1,n/a,steinbrunn,38,CYCLE,1,49346826267022,thres_config_5,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,38,CYCLE,1,49346826267022,thres_config_5,2,1000000,2387.0655250549316,49576349932308,1.0046512345909344
annealing_quadratic,False,n/a,steinbrunn,38,CYCLE,1,49346826267022,thres_config_5,2,1000000,6666.695085525513,49390182476455,1.0008786017807587
annealing_quadratic,False,n/a,steinbrunn,38,CYCLE,1,49346826267022,thres_config_5,2,1000000,8633.610122680664,49346826267022,1.0
annealing_quadratic,False,n/a,steinbrunn,38,CYCLE,1,49346826267022,thres_config_5,2,1000000,10000,49346826267022,1.0
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,1,9618534278451,19.638832939166857
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,10000,9618534278451,19.638832939166857
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,2,489771174705,1.0
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,10000,489771174705,1.0
milp,n/a,100,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,206,8832460598272,18.033851427846862
milp,n/a,100,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,8005,599381764419,1.2237995933101227
milp,n/a,100,steinbrunn,38,CYCLE,2,489771174705,n/a,n/a,n/a,10000,599381764419,1.2237995933101227
annealing_quadratic,1,n/a,steinbrunn,38,CYCLE,2,489771174705,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,2,489771174705,thres_config_12,2,1000000,2196.9817428588867,501630589168,1.0242141944554888
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,2,489771174705,thres_config_12,2,1000000,10000,501630589168,1.0242141944554888
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,1,1706928653811,2.3381620480550875
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,10000,1706928653811,2.3381620480550875
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,2,730030091469,1.0
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,10000,730030091469,1.0
milp,n/a,100,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,208,17442933235461,23.893444173460754
milp,n/a,100,steinbrunn,38,CYCLE,3,730030091469,n/a,n/a,n/a,10000,17442933235461,23.893444173460754
annealing_quadratic,1,n/a,steinbrunn,38,CYCLE,3,730030091469,thres_config_4,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,3,730030091469,thres_config_4,2,1000000,2909.1297664642334,730030538803,1.0000006127610426
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,3,730030091469,thres_config_4,2,1000000,5051.255250930786,730030537334,1.0000006107487969
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,3,730030091469,thres_config_4,2,1000000,10000,730030537334,1.0000006107487969
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,1,13791390509440,1.0
ikkbz,n/a,n/a,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,10000,13791390509440,1.0
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,2,13791390509440,1.0
dpsizelinear,n/a,n/a,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,10000,13791390509440,1.0
milp,n/a,100,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,204,130742634246089,9.480018287974488
milp,n/a,100,steinbrunn,38,CYCLE,4,13791390509440,n/a,n/a,n/a,10000,130742634246089,9.480018287974488
annealing_quadratic,1,n/a,steinbrunn,38,CYCLE,4,13791390509440,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,4,13791390509440,thres_config_12,2,1000000,2399.351957321167,13830002483305,1.0027997157965014
annealing_quadratic,True,n/a,steinbrunn,38,CYCLE,4,13791390509440,thres_config_12,2,1000000,4615.130630493164,13830002482888,1.0027997157662651
